id,scope0_id,scope1_id,scope2_id,scope3_id,class_id,kind_id,direction_id,case_id,status_id,value,"value_s","format","value_type","value_attrib0","value_attrib1","unit","description","source","expression","notation","lastmoddate"
262,1,2,0,0,84,36,0,0,1,0,"","%.10f","D","derived","scalar","","Ratio of Moon to Earth mass (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","1 / %EarthToMoon_MassRatio%","\\mu","2007-08-15 13:00:00"
263,1,2,0,0,71,36,0,0,1,0,"","%.6f","D","derived","scalar","","Ratio of Sun to Earth mass (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","%SunToEarthSystem_MassRatio% * (1 + %MoonToEarth_MassRatio%)","","2007-08-15 13:00:00"
264,1,2,0,0,86,35,0,44,1,2.02,"","%.2f","D","basic","scalar","g cm^-3","Mean mass density of C-class asteroids (INPOP06 value from a direct fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M. Note that INPOP06 uses an outdated numerical value of 6.672E-11 m^3 kg^-1 s^-2 for Newton's constant (instead of the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2; see parameter :Nature:Newton_Constant), which directly influences the asteroid-mass estimates","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\rho","2007-08-15 13:00:00"
265,1,2,0,0,86,35,0,45,1,2.18,"","%.2f","D","basic","scalar","g cm^-3","Mean mass density of S-class asteroids (INPOP06 value from a direct fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M. Note that INPOP06 uses an outdated numerical value of 6.672E-11 m^3 kg^-1 s^-2 for Newton's constant (instead of the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2; see parameter :Nature:Newton_Constant), which directly influences the asteroid-mass estimates","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\rho","2007-08-15 13:00:00"
266,1,2,0,0,86,35,0,46,1,4.46,"","%.3f","D","basic","scalar","g cm^-3","Mean mass density of M-class asteroids (INPOP06 value from a direct fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M. Note that INPOP06 uses an outdated numerical value of 6.672E-11 m^3 kg^-1 s^-2 for Newton's constant (instead of the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2; see parameter :Nature:Newton_Constant), which directly influences the asteroid-mass estimates","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\rho","2007-08-15 13:00:00"
267,1,2,0,0,86,56,0,44,1,0.12,"","%.2f","D","basic","scalar","g cm^-3","Uncertainty of the INPOP06 value of the mean mass density of C-class asteroids (1-sigma uncertainty from the direct INPOP06 fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\sigma_{\\rho}","2007-08-15 13:00:00"
268,1,2,0,0,86,56,0,45,1,0.11,"","%.2f","D","basic","scalar","g cm^-3","Uncertainty of the INPOP06 value of the mean mass density of S-class asteroids (1-sigma uncertainty from the direct INPOP06 fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\sigma_{\\rho}","2007-08-15 13:00:00"
269,1,2,0,0,86,56,0,46,1,0.012,"","%.3f","D","basic","scalar","g cm^-3","Uncertainty of the INPOP06 value of the mean mass density of M-class asteroids (1-sigma uncertainty from the direct INPOP06 fit). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\sigma_{\\rho}","2007-08-15 13:00:00"
270,1,2,0,0,89,49,0,0,1,3.4e-11,"","%.2e","D","basic","scalar","","Ratio of the Krasinsky asteroid ring to solar mass (INPOP06 value from a direct fit). Following G.A. Krasinsky, E.V. Pitjeva, M.V. Vasilyev, E.I. Yagudina, 1 February 2002, 'Hidden Mass in the Asteroid Belt', Icarus, 158, 98-105, the gravitational effect of all but the 300 heaviest asteroids can be modeled as an acceleration caused by a solid ring of this mass in the ecliptic plane","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","","2007-08-15 13:00:00"
271,1,2,0,0,89,55,0,0,1,1.5e-11,"","%.2e","D","basic","scalar","","Uncertainty of the INPOP06 value of the ratio of the Krasinsky asteroid ring to solar mass (1-sigma uncertainty from the direct INPOP06 fit). Following G.A. Krasinsky, E.V. Pitjeva, M.V. Vasilyev, E.I. Yagudina, 1 February 2002, 'Hidden Mass in the Asteroid Belt', Icarus, 158, 98-105, the gravitational effect of all but the 300 heaviest asteroids can be modeled as an acceleration caused by a solid ring with a certain mass (parameter :Nature:INPOP06:AsteroidRingMass_SolarMass) in the ecliptic plane at a certain barycentric distance (parameter :Nature:INPOP06:AsteroidRing_OrbitalSemiMajorAxis)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","","2007-08-15 13:00:00"
272,1,2,0,0,90,30,0,0,1,2.8,"","%.1f","D","basic","scalar","AU","Barycentric distance (orbital semi-major axis) of the Krasinsky asteroid ring (INPOP06 value). Following G.A. Krasinsky, E.V. Pitjeva, M.V. Vasilyev, E.I. Yagudina, 1 February 2002, 'Hidden Mass in the Asteroid Belt', Icarus, 158, 98-105, the gravitational effect of all but the 300 heaviest asteroids can be modeled as an acceleration caused by a solid ring with this barycentric distance/radius in the ecliptic plane","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","a","2007-08-15 13:00:00"
273,1,2,0,0,5,39,0,0,1,6378137,"","%.0f","D","basic","scalar","m","Equatorial radius of the Earth (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","a (= R)","2007-08-15 13:00:00"
274,1,2,0,0,12,39,0,0,1,1738000,"","%.0f","D","basic","scalar","m","Equatorial radius of the Moon (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","a (= R)","2007-08-15 13:00:00"
275,1,2,0,0,3,39,0,0,1,696000000,"","%.3e","D","basic","scalar","m","Equatorial radius of the Sun (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","a (= R)","2007-08-15 13:00:00"
276,1,2,0,0,5,50,0,0,1,-3e-09,"","%.2e","D","basic","scalar","cy^-1","Secular (long-term) variation of the dynamical form-factor J_2 of the Earth (also known as oblateness and as Stokes' second-degree zonal harmonic of the geopotential) due to the post-glacial rebound of the mantle (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","{\\rm d} J_{2\\oplus} / {\\rm d}t","2007-08-15 13:00:00"
277,1,2,0,0,5,43,0,38,1,0,"","%.8e","D","derived","scalar","rad s^-1","Nominal mean angular velocity of the Earth (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","6.30038736 / %:Nature:Day_Second%","\\omega_\\oplus ","2007-08-15 13:00:00"
278,1,2,0,0,12,33,0,0,1,0,"27.321670920896112154","%s","F","basic","scalar","day","Period of rotation of the Moon (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","P","2007-08-15 13:00:00"
279,1,2,0,0,12,57,0,0,1,0.229970755645625,"","%.9f","D","basic","scalar","rad day^-1","Mean value of the time derivative of the Moon's angle of rotation (lunar mean motion; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","n","2007-08-15 13:00:00"
280,1,2,0,0,5,58,0,0,1,0.330821725,"","%.9f","D","basic","scalar","","Form parameter of the Earth, defined as C M^-1 R^-2, where C is the largest moment of inertia of the Earth, M is the mass of the rigid-body Earth, and R is the equatorial radius of the Earth (:Nature:INPOP06:Earth_EquatorialRadius) (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","C M^{-1} R^{-2}","2007-08-15 13:00:00"
281,1,2,0,0,12,58,0,0,1,0.395295199,"","%.9f","D","basic","scalar","","Form parameter of the Moon, defined as C M^-1 R^-2, where C is the largest moment of inertia of the Moon, M is the mass of the rigid-body Moon, and R is the equatorial radius of the Moon (:Nature:INPOP06:Moon_EquatorialRadius) (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","C M^{-1} R^{-2}","2007-08-15 13:00:00"
282,1,2,0,0,5,51,0,47,1,0,"","%.0f","D","basic","scalar","day","Time delay \\tau_20 used to compute tidal effects for harmonic (2,0) of the Earth's harmonic potential expansion (rigid-Earth tide / slow zonal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\tau_{20}","2007-08-15 13:00:00"
283,1,2,0,0,5,51,0,48,1,0.01296450346,"","%.11f","D","basic","scalar","day","Time delay \\tau_21 used to compute tidal effects for harmonic (2,1) of the Earth's harmonic potential expansion (tidal deformation / diurnal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\tau_{21}","2007-08-15 13:00:00"
284,1,2,0,0,5,51,0,49,1,0.00693681247,"","%.11f","D","basic","scalar","day","Time delay \\tau_22 used to compute tidal effects for harmonic (2,1) of the Earth's harmonic potential expansion (rotational deformation / semi-diurnal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\tau_{22}","2007-08-15 13:00:00"
285,1,2,0,0,12,51,0,33,1,0.166774454,"","%.10f","D","basic","scalar","day","Time delay \\tau_2 used to compute tidal effects for the Moon's solid-body tide, assumed to be the same for all harmonic coefficients of order 2 (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","\\tau_2","2007-08-15 13:00:00"
286,1,2,0,0,5,52,0,47,1,0.34,"","%.2f","D","basic","scalar","","Love number k_20 of harmonic (2,0) of the Earth's harmonic potential expansion (rigid-Earth tide / slow zonal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","k_{20}","2007-08-15 13:00:00"
287,1,2,0,0,5,52,0,48,1,0.3,"","%.2f","D","basic","scalar","","Love number k_21 of harmonic (2,1) of the Earth's harmonic potential expansion (tidal deformation / diurnal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","k_{21}","2007-08-15 13:00:00"
288,1,2,0,0,5,52,0,49,1,0.3,"","%.2f","D","basic","scalar","","Love number k_22 of harmonic (2,1) of the Earth's harmonic potential expansion (rotational deformation / semi-diurnal tides; INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","k_{22}","2007-08-15 13:00:00"
289,1,2,0,0,12,52,0,33,1,0.0299221167,"","%.10f","D","basic","scalar","","Love number k_2 of the Moon's harmonic potential expansion, assumed to be the same for all harmonic coefficients of order 2 (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","k_2","2007-08-15 13:00:00"
290,1,2,0,0,5,53,0,50,1,4,"","%d","I","basic","scalar","","Degree of harmonic expansion of the Earth's potential (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","","2007-08-15 13:00:00"
291,1,2,0,0,5,53,0,51,1,0,"-0.001082626, 0, 0, 0.000002533, 0, 0, 0, 0.000001616, 0, 0, 0, 0","%s","E12","basic","scalar","","Harmonic potential coefficients of the Earth (INPOP06 values). The vector elements denote C_nm, with (n,m) = (2,0), (2,1), (2,2), (3,0), (3,1), (3,2), (3,3), (4,0), (4,1), (4,2), (4,3), and (4,4). A zonal harmonic J_n is a spherical harmonic of the form P_n(cos\\theta), i.e., one which reduces to a Legendre polynomial of degree n. A tesseral harmonic C_nm/S_nm is a spherical harmonic of the form cos/sin(m\\phi) P_n^m(cos\\theta), where P_n^m is a Legendre function of degree n and order m. Special notations include -C_20 = J_2 = Stokes' second degree zonal harmonic (oblateness), -C_30 = J_3 = Stokes' third degree zonal harmonic, and -C_40 = J_4 = Stokes' fourth degree zonal harmonic. The second-degree gravity field of the Earth is time variable and the time-variable harmonic coefficients are computed in the INPOP06 ephemeris from the time-variable moment-of-inertia tensor","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","C_{nm}","2007-08-15 13:00:00"
292,1,2,0,0,5,53,0,52,1,0,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","%s","E12","basic","scalar","","Harmonic potential coefficients of the Earth (INPOP06 values). The vector elements denote S_nm, with (n,m) = (2,0), (2,1), (2,2), (3,0), (3,1), (3,2), (3,3), (4,0), (4,1), (4,2), (4,3), and (4,4). A zonal harmonic J_n is a spherical harmonic of the form P_n(cos\\theta), i.e., one which reduces to a Legendre polynomial of degree n. A tesseral harmonic C_nm/S_nm is a spherical harmonic of the form cos/sin(m\\phi) P_n^m(cos\\theta), where P_n^m is a Legendre function of degree n and order m. The second-degree gravity field of the Earth is time variable and the time-variable harmonic coefficients are computed in the INPOP06 ephemeris from the time-variable moment-of-inertia tensor","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","S_{nm}","2007-08-15 13:00:00"
293,1,2,0,0,12,53,0,50,1,4,"","%d","I","basic","scalar","","Degree of harmonic expansion of the Moon's potential (INPOP06 value)","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","","2007-08-15 13:00:00"
294,1,2,0,0,12,53,0,51,1,0,"-99.99, -99.99, -99.99, -0.000008785470, 0.000030803810, 0.000004879807, 0.000001770176, 0.000000145383, -0.000007177801, -0.000001439518, -0.000000085479, -0.000000154904","%s","E12","basic","scalar","","Harmonic potential coefficients of the Moon (INPOP06 values). The vector elements denote C_nm, with (n,m) = (2,0), (2,1), (2,2), (3,0), (3,1), (3,2), (3,3), (4,0), (4,1), (4,2), (4,3), and (4,4). A zonal harmonic J_n is a spherical harmonic of the form P_n(cos\\theta), i.e., one which reduces to a Legendre polynomial of degree n. A tesseral harmonic C_nm/S_nm is a spherical harmonic of the form cos/sin(m\\phi) P_n^m(cos\\theta), where P_n^m is a Legendre function of degree n and order m. Special notations include -C_20 = J_2 = Stokes' second degree zonal harmonic (oblateness), -C_30 = J_3 = Stokes' third degree zonal harmonic, and -C_40 = J_4 = Stokes' fourth degree zonal harmonic. The second-degree lunar gravity field is time variable and the time-variable harmonic coefficients are computed in the INPOP06 ephemeris from the time-variable moment-of-inertia tensor. The numerical values of the C_20, C_21, and C_22 coefficients reported here (-99.99) are hence spurious","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","C_{nm}","2007-08-15 13:00:00"
295,1,2,0,0,12,53,0,52,1,0,"0, -99.99, -99.99, 0, 0.000004259329, 0.000001695516, -0.000000270970, 0, 0.000002947434, -0.000002884372, -0.000000788967, 0.000000056404","%s","E12","basic","scalar","","Harmonic potential coefficients of the Moon (INPOP06 values). The vector elements denote S_nm, with (n,m) = (2,0), (2,1), (2,2), (3,0), (3,1), (3,2), (3,3), (4,0), (4,1), (4,2), (4,3), and (4,4). A zonal harmonic J_n is a spherical harmonic of the form P_n(cos\\theta), i.e., one which reduces to a Legendre polynomial of degree n. A tesseral harmonic C_nm/S_nm is a spherical harmonic of the form cos/sin(m\\phi) P_n^m(cos\\theta), where P_n^m is a Legendre function of degree n and order m. The second-degree lunar gravity field is time variable and the time-variable harmonic coefficients are computed in the INPOP06 ephemeris from the time-variable moment-of-inertia tensor. The numerical values of the S_21 and S_22 coefficients reported here (-99.99) are hence spurious","A. Fienga, J. Laskar, H. Manche, M. Gastineau, 19 April 2007, 'Solar System Planetary Ephemeris Delivery: INPOP06', GAIA-CA-TN-IMC-AF-001-01 (see also http://www.imcce.fr/Equipes/ASD/inpop/inpop06_preprint.pdf)","","S_{nm}","2007-08-15 13:00:00"
296,1,0,0,0,91,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Mercury(-system) mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2)","","%Sun_GM% / (%INPOP06:SunToMercurySystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
297,1,0,0,0,92,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Venus(-system) mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2)","","%Sun_GM% / (%INPOP06:SunToVenusSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
298,1,0,0,0,93,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Mars-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellites","","%Sun_GM% / (%INPOP06:SunToMarsSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
299,1,0,0,0,94,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Jupiter-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellites","","%Sun_GM% / (%INPOP06:SunToJupiterSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
300,1,0,0,0,95,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Saturn-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellites","","%Sun_GM% / (%INPOP06:SunToSaturnSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
301,1,0,0,0,96,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Uranus-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellites","","%Sun_GM% / (%INPOP06:SunToUranusSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
302,1,0,0,0,97,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Neptune-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellites","","%Sun_GM% / (%INPOP06:SunToNeptuneSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
303,1,0,0,0,98,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Pluto-system mass (INPOP06 value, but making use of an updated value for Newton's gravitational constant, namely the 'CODATA 2006 value' of 6.67428E-11 m^3 kg^-1 s^-2 - see parameter :Nature:Newton_Constant - instead of the INPOP06 value of 6.672E-11 m^3 kg^-1 s^-2). The planetary mass includes the contribution of its satellite, Charon","","%Sun_GM% / (%INPOP06:SunToPlutoSystem_MassRatio% * %Newton_Constant%)","M","2007-08-16 16:00:00"
304,1,0,0,0,83,36,0,0,1,0,"","%.5f","D","derived","scalar","","Ratio of Earth to Moon mass","","1 / %MoonToEarth_MassRatio% ","","2006-03-01 09:00:00"
305,1,0,0,0,84,36,0,0,1,0.0123000345,"","%.10f","D","basic","scalar","","Ratio of Moon to Earth mass","T. Fukushima, 2002, 'Report on Astronomical Constants', Highlights of Astronomy, Volume 12, page 107 (Table 3: 'IAU 2000 File of Current Best Estimates'). Numerical value claimed to be from DE405 ephemeris; Standish (1998), however, lists \\mu = 0.0123000383. Value possibly from DE245","","\\mu","2006-03-01 09:00:00"
306,1,0,0,0,12,14,0,0,1,0,"","%.7e","D","derived","scalar","m^3 s^-2","Selenocentric gravitational constant (TCB-compatible value in SI units)","","%Earth_GM% * %MoonToEarth_MassRatio%","GM","2006-03-01 09:00:00"
307,1,0,0,0,12,13,0,0,1,0,"","%.4e","D","derived","scalar","kg","Lunar mass (do not use for high-precision (orbit) calculations)","","%Moon_GM% / %Newton_Constant%","M","2006-03-01 09:00:00"
308,1,0,0,0,3,59,0,53,1,10,"","%.2f","D","basic","scalar","km s^-1","Velocity of the Sun with respect to the local standard of rest (LSR); U-component, i.e., radially inwards (towards the Galactic centre)","W. Dehnen, J.J. Binney, 1998, 'Local stellar kinematics from Hipparcos data', MNRAS, 298, 387","","U_\\odot","2006-03-01 09:00:00"
309,1,0,0,0,3,59,0,54,1,5.25,"","%.2f","D","basic","scalar","km s^-1","Velocity of the Sun with respect to the local standard of rest (LSR); V-component, i.e., in the direction of Galactic rotation","W. Dehnen, J.J. Binney, 1998, 'Local stellar kinematics from Hipparcos data', MNRAS, 298, 387","","V_\\odot","2006-03-01 09:00:00"
310,1,0,0,0,3,59,0,55,1,7.17,"","%.2f","D","basic","scalar","km s^-1","Velocity of the Sun with respect to the local standard of rest (LSR); W-component, i.e., vertically upwards (towards the north Galactic pole)","W. Dehnen, J.J. Binney, 1998, 'Local stellar kinematics from Hipparcos data', MNRAS, 298, 387","","W_\\odot","2006-03-01 09:00:00"
